Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
06.02.2009 10:30:00,969.34,1.78,277.4,-0.22,86.5,6.95,6.01,0.94,3.87,6.2,1225.31,0.5,1,176
06.02.2009 10:40:00,969.42,1.75,277.36,-0.4,85.6,6.93,5.93,1,3.82,6.12,1225.6,0.8,1.75,199
06.02.2009 10:50:00,969.52,1.6,277.2,-0.37,86.7,6.86,5.95,0.91,3.82,6.13,1226.38,0.87,1.5,195.8
06.02.2009 11:00:00,969.5,1.65,277.26,-0.24,87.2,6.89,6,0.88,3.86,6.19,1226.08,1.39,2.75,167.7
06.02.2009 11:10:00,969.59,1.56,277.16,-0.31,87.3,6.84,5.97,0.87,3.84,6.16,1226.62,1.46,2.25,169.8
06.02.2009 11:20:00,969.49,1.47,277.08,-0.3,87.9,6.8,5.97,0.82,3.84,6.16,1226.89,1.07,2,138.4
06.02.2009 11:30:00,969.45,1.7,277.31,-0.06,88,6.91,6.08,0.83,3.91,6.27,1225.76,1.4,2.5,147
06.02.2009 11:40:00,969.42,1.97,277.59,0.17,87.8,7.04,6.19,0.86,3.98,6.38,1224.47,0.94,1.88,198.1
06.02.2009 11:50:00,969.27,2.33,277.96,0.35,86.7,7.23,6.27,0.96,4.03,6.46,1222.66,0.95,1.75,205.2
06.02.2009 12:00:00,969.19,2.79,278.43,0.53,85,7.47,6.35,1.12,4.08,6.55,1220.5,0.55,1.13,234.4
06.02.2009 12:10:00,969.08,3.54,279.2,0.82,82.3,7.88,6.48,1.39,4.17,6.69,1216.95,0.75,1.63,189.9
06.02.2009 12:20:00,968.96,4.47,280.15,1.14,78.9,8.41,6.64,1.77,4.27,6.85,1212.67,0.54,1.25,174.1
06.02.2009 12:30:00,968.74,5.24,280.94,1.31,75.7,8.87,6.72,2.16,4.32,6.93,1209.02,0.6,1.25,150.4
06.02.2009 12:40:00,968.71,5.78,281.48,1.35,73.1,9.21,6.74,2.48,4.34,6.95,1206.64,1.05,2.38,176.9
06.02.2009 12:50:00,968.5,6.18,281.91,1.47,71.7,9.48,6.79,2.68,4.37,7.01,1204.6,1.07,1.88,155.6
06.02.2009 13:00:00,968.35,6.3,282.04,1.42,70.9,9.55,6.77,2.78,4.36,6.99,1203.92,1.15,1.88,174.5
06.02.2009 13:10:00,968.26,6.77,282.52,1.56,69.31,9.87,6.84,3.03,4.41,7.07,1201.74,0.72,1.88,140.4
06.02.2009 13:20:00,968.17,7.66,283.43,1.78,66.24,10.49,6.95,3.54,4.48,7.18,1197.77,0.85,1.75,157.6
06.02.2009 13:30:00,968.08,8.17,283.95,1.74,63.79,10.86,6.93,3.93,4.46,7.16,1195.49,1.1,1.63,181.9
06.02.2009 13:40:00,967.94,8.08,283.87,1.57,63.38,10.8,6.84,3.95,4.41,7.07,1195.74,0.83,1.88,151.8
06.02.2009 13:50:00,967.74,8.5,284.31,1.69,62.12,11.11,6.9,4.21,4.45,7.13,1193.69,0.73,2.13,258.2
06.02.2009 14:00:00,967.7,8.96,284.78,1.66,60.1,11.46,6.89,4.57,4.44,7.12,1191.7,1.34,2,187.6
06.02.2009 14:10:00,967.57,8.92,284.75,1.68,60.34,11.43,6.9,4.53,4.45,7.13,1191.7,1.01,1.63,214
06.02.2009 14:20:00,967.33,9.03,284.88,1.9,60.85,11.52,7.01,4.51,4.52,7.24,1190.89,1.08,1.88,19.17
06.02.2009 14:30:00,967.09,8.91,284.78,1.86,61.19,11.42,6.99,4.43,4.51,7.23,1191.11,1.48,2.63,26.85
06.02.2009 14:40:00,966.87,9.12,285.01,1.93,60.6,11.59,7.02,4.57,4.53,7.26,1189.93,1.86,3,40.63
06.02.2009 14:50:00,966.8,8.86,284.76,1.94,61.75,11.38,7.03,4.35,4.54,7.27,1190.94,1.76,2.38,28.39
06.02.2009 15:00:00,966.76,8.55,284.45,1.84,62.59,11.15,6.98,4.17,4.5,7.22,1192.23,2.1,2.63,359.2
06.02.2009 15:10:00,966.54,8.16,284.07,1.69,63.6,10.86,6.9,3.95,4.46,7.14,1193.64,2.41,3.5,0.16
06.02.2009 15:20:00,966.7,8.11,284.01,1.8,64.33,10.82,6.96,3.86,4.49,7.2,1194.03,1.68,2.63,356.7
06.02.2009 15:30:00,966.77,8.35,284.24,1.92,63.83,11,7.02,3.98,4.53,7.26,1193.07,1.96,2.75,1.29
06.02.2009 15:40:00,966.64,8.2,284.1,1.8,63.93,10.89,6.96,3.93,4.49,7.2,1193.57,1.99,3.13,3.31
06.02.2009 15:50:00,966.61,7.79,283.69,1.72,65.37,10.59,6.92,3.67,4.46,7.16,1195.29,1.9,2.5,349.4
06.02.2009 16:00:00,966.49,7.62,283.53,1.74,66.23,10.46,6.93,3.53,4.47,7.17,1195.86,2.32,3.38,348.9
06.02.2009 16:10:00,966.47,7.47,283.38,1.76,66.99,10.36,6.94,3.42,4.48,7.18,1196.47,1.97,2.63,4.77
06.02.2009 16:20:00,966.52,7.39,283.3,1.75,67.32,10.3,6.93,3.37,4.47,7.17,1196.88,2.47,3.25,28.82
06.02.2009 16:30:00,966.41,7.22,283.13,1.67,67.73,10.18,6.9,3.29,4.45,7.13,1197.49,3.42,4.25,22.14
06.02.2009 16:40:00,966.52,7.16,283.06,1.7,68.16,10.14,6.91,3.23,4.46,7.15,1197.87,2.36,3.25,16.32
06.02.2009 16:50:00,966.55,7.11,283.01,1.7,68.36,10.1,6.91,3.2,4.46,7.15,1198.12,1.95,2.75,17.12
06.02.2009 17:00:00,966.57,6.94,282.83,1.65,68.97,9.98,6.89,3.1,4.44,7.12,1198.9,2.3,2.63,14.67
06.02.2009 17:10:00,966.46,6.68,282.58,1.61,70,9.81,6.87,2.94,4.43,7.1,1199.88,2.35,2.75,12.86
06.02.2009 17:20:00,966.45,6.46,282.37,1.6,71,9.66,6.86,2.8,4.43,7.1,1200.79,2.02,2.5,3.04
06.02.2009 17:30:00,966.43,6.28,282.18,1.58,71.8,9.54,6.85,2.69,4.42,7.09,1201.58,1.83,2.25,359.4
06.02.2009 17:40:00,966.51,6.12,282.02,1.49,72.1,9.44,6.81,2.63,4.39,7.04,1202.36,0.62,1.75,56.48
06.02.2009 17:50:00,966.5,5.8,281.69,1.47,73.6,9.23,6.79,2.44,4.38,7.03,1203.73,0.19,0.63,80
06.02.2009 18:00:00,966.43,5.62,281.51,1.46,74.5,9.11,6.79,2.32,4.38,7.03,1204.44,0.15,0.5,101.3
06.02.2009 18:10:00,966.4,5.32,281.21,1.36,75.5,8.93,6.74,2.19,4.35,6.97,1205.72,0.33,0.75,112.1
06.02.2009 18:20:00,966.33,5,280.9,1.29,76.8,8.73,6.71,2.03,4.33,6.94,1207.02,0.36,0.75,187.3
06.02.2009 18:30:00,966.25,4.83,280.73,1.24,77.5,8.63,6.68,1.94,4.31,6.92,1207.69,0.27,0.75,200.6
06.02.2009 18:40:00,966.16,4.81,280.72,1.21,77.4,8.61,6.67,1.95,4.3,6.9,1207.67,0.83,1.63,210.9
06.02.2009 18:50:00,966.18,4.84,280.74,0.94,75.8,8.63,6.54,2.09,4.22,6.77,1207.64,1.75,2.25,213.1
06.02.2009 19:00:00,966.2,4.77,280.67,0.64,74.5,8.59,6.4,2.19,4.13,6.62,1208.03,1.8,2.75,203.7
06.02.2009 19:10:00,966.08,4.51,280.43,0.48,75,8.44,6.33,2.11,4.08,6.55,1209.02,1.06,1.88,193.9
06.02.2009 19:20:00,965.93,4.25,280.17,0.45,76.2,8.28,6.31,1.97,4.07,6.53,1210,0.75,1.63,175.7
06.02.2009 19:30:00,965.95,4.07,279.99,0.45,77.2,8.18,6.31,1.86,4.07,6.53,1210.81,0.89,1.63,193
06.02.2009 19:40:00,965.97,3.85,279.77,0.19,76.9,8.05,6.19,1.86,4,6.41,1211.83,1.77,2.63,206.4
06.02.2009 19:50:00,965.89,3.9,279.82,0.03,75.8,8.08,6.12,1.95,3.95,6.34,1211.56,1.63,2.75,185.3
06.02.2009 20:00:00,965.91,3.8,279.72,0.09,76.6,8.02,6.15,1.88,3.97,6.36,1211.99,0.98,1.5,180.7
06.02.2009 20:10:00,965.8,3.48,279.4,0.14,78.7,7.84,6.17,1.67,3.98,6.39,1213.27,0.87,1.5,140
06.02.2009 20:20:00,965.82,3.04,278.96,0.14,81.2,7.6,6.17,1.43,3.98,6.39,1215.23,1.06,1.63,168.5
06.02.2009 20:30:00,965.68,2.73,278.66,0.16,83.1,7.44,6.18,1.26,3.99,6.4,1216.39,1.07,2.38,162.4
06.02.2009 20:40:00,965.8,2.47,278.38,-0.02,83.6,7.3,6.1,1.2,3.94,6.32,1217.75,1.52,2.5,171.2
06.02.2009 20:50:00,965.72,2.18,278.1,-0.13,84.6,7.15,6.05,1.1,3.9,6.26,1218.94,1.73,2.75,155.4
06.02.2009 21:00:00,965.36,2.1,278.05,-0.18,84.8,7.11,6.03,1.08,3.89,6.24,1218.86,1.22,2.75,31.99
06.02.2009 21:10:00,965.24,2.18,278.14,-0.18,84.3,7.15,6.03,1.12,3.89,6.24,1218.35,1.18,2.75,134.8
06.02.2009 21:20:00,965.02,2.19,278.16,-0.34,83.3,7.15,5.96,1.19,3.85,6.17,1218.07,0.48,1.13,168.6
06.02.2009 21:30:00,964.93,2.12,278.11,-0.58,82.2,7.12,5.85,1.27,3.78,6.07,1218.29,1.03,1.63,198.2
06.02.2009 21:40:00,964.81,2.02,278.01,-0.69,82.2,7.07,5.81,1.26,3.75,6.02,1218.63,0.62,1.13,160.2
06.02.2009 21:50:00,964.67,1.96,277.97,-0.69,82.5,7.04,5.81,1.23,3.75,6.02,1218.68,0.74,1.5,153.2
06.02.2009 22:00:00,965.14,1.79,277.75,-0.65,83.8,6.95,5.83,1.13,3.76,6.04,1220.05,2.68,3.63,211.5
06.02.2009 22:10:00,965.27,1.69,277.64,-0.52,85.2,6.9,5.88,1.02,3.8,6.09,1220.63,1.81,3,194.8
06.02.2009 22:20:00,965.26,1.68,277.63,-0.9,82.9,6.9,5.72,1.18,3.69,5.92,1220.73,2.15,3.5,149.2
06.02.2009 22:30:00,965.03,1.33,277.29,-1.12,83.7,6.72,5.63,1.1,3.64,5.83,1222.06,1.77,3.25,164.3
06.02.2009 22:40:00,964.74,1.18,277.17,-1.15,84.4,6.65,5.62,1.04,3.63,5.82,1222.35,0.88,1.25,185.7
06.02.2009 22:50:00,964.51,1.14,277.15,-1.2,84.3,6.64,5.59,1.04,3.62,5.8,1222.23,0.5,1,214
06.02.2009 23:00:00,964.36,1.08,277.1,-1.26,84.3,6.6,5.57,1.04,3.6,5.77,1222.35,0.51,1.25,213.6
06.02.2009 23:10:00,964.28,1.17,277.2,-1.23,83.9,6.65,5.58,1.07,3.61,5.79,1221.81,0.58,1.63,186
06.02.2009 23:20:00,964.25,1.19,277.22,-1.38,82.9,6.66,5.52,1.14,3.57,5.72,1221.74,1.17,1.75,227.4
06.02.2009 23:30:00,964.1,1.11,277.16,-1.52,82.5,6.62,5.46,1.16,3.53,5.67,1221.9,0.84,1.38,215.3
06.02.2009 23:40:00,964,1.1,277.15,-1.62,82,6.61,5.42,1.19,3.51,5.63,1221.86,0.34,0.75,166.6
06.02.2009 23:50:00,963.96,1.06,277.11,-1.62,82.2,6.6,5.42,1.17,3.51,5.62,1222,0.52,1,163.9
07.02.2009 00:00:00,963.93,0.82,276.87,-1.79,82.6,6.48,5.35,1.13,3.46,5.55,1223.06,1.27,1.88,220.3
07.02.2009 00:10:00,963.85,0.61,276.67,-1.83,83.6,6.39,5.34,1.05,3.45,5.54,1223.89,1.18,1.88,216.7
07.02.2009 00:20:00,963.59,0.58,276.66,-1.72,84.5,6.37,5.38,0.99,3.48,5.59,1223.67,0.37,0.88,185.1
07.02.2009 00:30:00,963.42,0.7,276.79,-1.58,84.6,6.43,5.44,0.99,3.52,5.64,1222.89,0.45,1,150
07.02.2009 00:40:00,963.37,0.75,276.85,-1.66,83.8,6.45,5.41,1.05,3.5,5.61,1222.61,0.25,0.75,75.9
07.02.2009 00:50:00,963.44,0.43,276.52,-1.93,84.1,6.3,5.3,1,3.43,5.5,1224.18,0.68,1.63,147.5
07.02.2009 01:00:00,963.24,-0.08,276.02,-2.19,85.6,6.07,5.2,0.87,3.36,5.4,1226.28,0.66,1.5,176.9
07.02.2009 01:10:00,963.07,-0.3,275.81,-2.11,87.5,5.97,5.23,0.75,3.38,5.43,1227.03,0.68,1.25,201.5
07.02.2009 01:20:00,963.02,-0.43,275.69,-2.09,88.5,5.92,5.24,0.68,3.39,5.44,1227.55,1.1,1.75,221
07.02.2009 01:30:00,962.9,-0.37,275.76,-1.92,89.2,5.95,5.3,0.64,3.43,5.51,1227.08,1.14,1.88,219.5
07.02.2009 01:40:00,962.88,-0.08,276.05,-1.78,88.2,6.07,5.36,0.72,3.47,5.56,1225.72,2.36,3.38,219
07.02.2009 01:50:00,962.88,0.15,276.29,-1.9,86,6.18,5.31,0.86,3.44,5.52,1224.71,2.39,3,220.5
07.02.2009 02:00:00,962.96,0.03,276.16,-2.19,84.9,6.12,5.2,0.92,3.36,5.4,1225.42,0.85,2.13,171
07.02.2009 02:10:00,963.01,-0.45,275.67,-2.44,86.3,5.91,5.1,0.81,3.3,5.3,1227.68,0.55,1.38,140.6
07.02.2009 02:20:00,963.01,-0.77,275.34,-2.41,88.6,5.77,5.11,0.66,3.31,5.31,1229.14,1.27,1.75,191.6
07.02.2009 02:30:00,962.89,-0.91,275.21,-2.34,90,5.71,5.14,0.57,3.33,5.34,1229.6,1.05,1.38,217.7
07.02.2009 02:40:00,962.81,-0.97,275.16,-2.3,90.6,5.69,5.15,0.53,3.34,5.35,1229.74,0.82,1.38,207.5
07.02.2009 02:50:00,962.69,-0.92,275.21,-2.23,90.8,5.71,5.18,0.53,3.36,5.38,1229.37,0.7,1.13,181.2
07.02.2009 03:00:00,962.56,-0.91,275.24,-2.22,90.8,5.71,5.19,0.53,3.36,5.39,1229.15,0.14,0.63,180.9
07.02.2009 03:10:00,962.51,-0.97,275.18,-2.31,90.6,5.69,5.15,0.53,3.34,5.35,1229.38,0.55,0.88,203.1
07.02.2009 03:20:00,962.28,-1.07,275.1,-2.39,90.7,5.65,5.12,0.53,3.32,5.32,1229.54,0.87,1.25,220.9
07.02.2009 03:30:00,962.14,-1.1,275.08,-2.39,90.9,5.64,5.12,0.51,3.32,5.32,1229.49,0.79,1.75,219.8
07.02.2009 03:40:00,961.97,-1.17,275.03,-2.5,90.6,5.61,5.08,0.53,3.29,5.28,1229.6,0.4,0.88,51.16
07.02.2009 03:50:00,961.85,-1.22,274.98,-2.48,91.1,5.58,5.09,0.5,3.3,5.29,1229.7,0.35,0.75,155.4
07.02.2009 04:00:00,961.8,-1.36,274.84,-2.62,91.1,5.53,5.04,0.49,3.26,5.24,1230.29,0.48,0.75,201.2
07.02.2009 04:10:00,961.74,-1.51,274.7,-2.72,91.4,5.47,5,0.47,3.24,5.19,1230.91,0.26,0.75,174.7
07.02.2009 04:20:00,961.79,-1.62,274.58,-2.77,91.8,5.42,4.98,0.44,3.22,5.17,1231.49,0.86,1.5,198.4
07.02.2009 04:30:00,962.01,-1.85,274.33,-3,91.8,5.33,4.89,0.44,3.17,5.09,1232.84,1.16,1.63,191
07.02.2009 04:40:00,962.13,-2.11,274.06,-3.15,92.5,5.23,4.84,0.39,3.13,5.03,1234.19,0.67,1.5,175.6
07.02.2009 04:50:00,962.09,-2.14,274.03,-3.07,93.3,5.22,4.87,0.35,3.15,5.06,1234.28,0.49,1,198.3
07.02.2009 05:00:00,962.03,-2,274.18,-2.89,93.6,5.27,4.93,0.34,3.2,5.13,1233.54,0.36,1,153.7
07.02.2009 05:10:00,961.83,-2.06,274.13,-2.93,93.7,5.25,4.92,0.33,3.19,5.11,1233.55,0.21,0.63,126.4
07.02.2009 05:20:00,961.86,-2.02,274.17,-2.91,93.6,5.26,4.93,0.34,3.19,5.12,1233.41,0.75,1.88,186.2
07.02.2009 05:30:00,961.79,-2,274.2,-2.85,93.9,5.27,4.95,0.32,3.21,5.15,1233.22,0.76,1.88,229.1
07.02.2009 05:40:00,961.86,-1.93,274.26,-2.82,93.6,5.3,4.96,0.34,3.21,5.16,1232.98,1.07,1.5,197.1
07.02.2009 05:50:00,961.9,-2.21,273.97,-3.13,93.4,5.19,4.85,0.34,3.14,5.04,1234.37,1.24,1.75,168.9
07.02.2009 06:00:00,961.84,-2.26,273.93,-3.1,93.9,5.17,4.86,0.32,3.15,5.05,1234.5,0.82,1.88,173.5
07.02.2009 06:10:00,961.86,-2.31,273.88,-3.11,94.2,5.15,4.85,0.3,3.15,5.05,1234.74,1.26,1.88,171.5
07.02.2009 06:20:00,961.77,-2.3,273.9,-3.06,94.5,5.16,4.87,0.28,3.16,5.07,1234.6,0.89,1.75,237.7
07.02.2009 06:30:00,961.6,-2.18,274.03,-2.88,94.9,5.2,4.94,0.27,3.2,5.13,1233.79,0.49,1.13,153.9
07.02.2009 06:40:00,961.59,-2.12,274.09,-2.84,94.8,5.22,4.95,0.27,3.21,5.15,1233.52,0.65,1.5,187.1
07.02.2009 06:50:00,961.44,-2.05,274.17,-2.74,95,5.25,4.99,0.26,3.23,5.19,1232.99,0.34,0.88,150.1
07.02.2009 07:00:00,961.33,-1.89,274.34,-2.57,95.1,5.31,5.05,0.26,3.28,5.26,1232.09,0.58,1,172.9
07.02.2009 07:10:00,961.38,-1.86,274.37,-2.6,94.7,5.33,5.04,0.28,3.27,5.25,1232.02,0.66,1,274.3
07.02.2009 07:20:00,961.41,-1.72,274.51,-2.44,94.8,5.38,5.1,0.28,3.31,5.31,1231.4,0.83,2.25,148.3
07.02.2009 07:30:00,961.78,-1.85,274.35,-2.67,94.1,5.33,5.02,0.31,3.25,5.22,1232.49,1.74,2.5,164.4
07.02.2009 07:40:00,961.69,-2.03,274.18,-2.82,94.3,5.26,4.96,0.3,3.21,5.16,1233.21,1.17,3,154.5
07.02.2009 07:50:00,961.42,-1.94,274.29,-2.67,94.7,5.3,5.02,0.28,3.25,5.22,1232.41,0.28,0.63,95
07.02.2009 08:00:00,961.29,-1.87,274.37,-2.6,94.7,5.32,5.04,0.28,3.27,5.25,1231.92,0.34,1,278.8
07.02.2009 08:10:00,961.13,-1.68,274.58,-2.41,94.7,5.4,5.11,0.29,3.32,5.32,1230.83,0.53,1,308.7
07.02.2009 08:20:00,961.01,-1.5,274.77,-2.22,94.8,5.47,5.19,0.28,3.36,5.4,1229.81,0.72,1.75,42.84
07.02.2009 08:30:00,960.94,-1.38,274.89,-2.2,94.1,5.52,5.19,0.33,3.37,5.4,1229.2,0.51,1,114
07.02.2009 08:40:00,961,-1.52,274.74,-2.42,93.6,5.46,5.11,0.35,3.32,5.32,1229.96,1.1,1.75,183.3
07.02.2009 08:50:00,960.89,-1.55,274.72,-2.43,93.7,5.45,5.11,0.34,3.31,5.31,1229.96,0.9,1.63,164.2
07.02.2009 09:00:00,961.15,-1.36,274.9,-2.25,93.6,5.53,5.18,0.35,3.36,5.38,1229.37,0.92,1.5,176.5
07.02.2009 09:10:00,961.01,-1.14,275.13,-2.08,93.3,5.62,5.24,0.38,3.4,5.45,1228.17,0.62,1.25,223.8
07.02.2009 09:20:00,961,-0.9,275.38,-1.91,92.8,5.72,5.31,0.41,3.44,5.52,1227.03,0.68,1.13,151.9
07.02.2009 09:30:00,961.12,-0.84,275.43,-1.97,92,5.74,5.28,0.46,3.43,5.5,1226.93,1.4,2.88,180.4
07.02.2009 09:40:00,961.12,-0.83,275.44,-2.04,91.4,5.75,5.25,0.49,3.41,5.47,1226.89,2.05,3,182.1
07.02.2009 09:50:00,961.13,-0.84,275.43,-2.09,91.2,5.74,5.24,0.51,3.4,5.45,1226.97,1.81,2.63,165.1
07.02.2009 10:00:00,961.12,-0.74,275.53,-1.97,91.3,5.79,5.28,0.5,3.43,5.5,1226.47,0.94,2,168.8
07.02.2009 10:10:00,961.06,-0.55,275.73,-1.86,90.8,5.87,5.33,0.54,3.46,5.54,1225.53,0.7,1.5,209
07.02.2009 10:20:00,960.89,-0.36,275.93,-1.74,90.4,5.95,5.38,0.57,3.49,5.6,1224.46,0.65,1.25,187.1
07.02.2009 10:30:00,960.76,-0.07,276.24,-1.49,90.1,6.08,5.48,0.6,3.55,5.7,1222.93,0.24,0.88,165.4
07.02.2009 10:40:00,960.67,0.43,276.75,-1.15,89.1,6.3,5.62,0.69,3.64,5.85,1220.51,0.43,0.88,176.5
07.02.2009 10:50:00,960.53,0.81,277.14,-1.15,86.7,6.48,5.61,0.86,3.64,5.85,1218.66,0.51,1,218.7
07.02.2009 11:00:00,960.51,1.11,277.45,-1.1,85.1,6.62,5.63,0.99,3.66,5.87,1217.27,0.51,1.13,209.4
07.02.2009 11:10:00,960.62,1.64,277.97,-0.86,83.4,6.88,5.74,1.14,3.72,5.97,1215.02,1.01,1.63,186.1
07.02.2009 11:20:00,960.65,2.18,278.52,-0.71,81.1,7.15,5.8,1.35,3.76,6.03,1212.66,1,2.13,146.9
07.02.2009 11:30:00,960.62,2.21,278.55,-0.92,79.7,7.17,5.71,1.45,3.71,5.95,1212.51,0.93,1.5,143.3
07.02.2009 11:40:00,960.59,2.32,278.66,-0.63,80.8,7.22,5.83,1.39,3.79,6.07,1211.96,0.89,1.88,192.5
07.02.2009 11:50:00,960.76,2.5,278.84,-0.65,79.6,7.32,5.82,1.49,3.78,6.06,1211.34,0.95,1.63,215.8
07.02.2009 12:00:00,960.63,2.63,278.97,-0.55,79.5,7.38,5.87,1.51,3.81,6.11,1210.62,0.64,1.63,358.1
07.02.2009 12:10:00,960.64,3.16,279.51,-0.4,77.4,7.67,5.93,1.73,3.85,6.18,1208.27,0.84,1.5,108.2
07.02.2009 12:20:00,960.54,3.34,279.7,-0.28,77.1,7.76,5.99,1.78,3.89,6.23,1207.34,0.99,1.75,139.5
07.02.2009 12:30:00,960.62,3.78,280.14,-0.05,76,8.01,6.09,1.92,3.95,6.34,1205.48,0.95,1.5,149.5
07.02.2009 12:40:00,960.53,4.27,280.65,0.22,74.8,8.3,6.2,2.09,4.03,6.46,1203.15,0.42,1,115.6
07.02.2009 12:50:00,960.25,4.86,281.26,0.41,72.8,8.64,6.29,2.35,4.09,6.55,1200.24,0.57,1.75,12.5
07.02.2009 13:00:00,959.96,5.15,281.58,0.46,71.6,8.82,6.31,2.5,4.1,6.58,1198.62,1.37,2,4.76
07.02.2009 13:10:00,959.83,5.3,281.74,0.43,70.7,8.91,6.3,2.61,4.09,6.56,1197.81,1.59,2.25,34.84
07.02.2009 13:20:00,959.77,5.13,281.58,0.29,70.8,8.81,6.24,2.57,4.05,6.5,1198.47,1.25,2.5,75
07.02.2009 13:30:00,959.84,5.12,281.56,0.36,71.2,8.8,6.27,2.54,4.07,6.53,1198.59,0.98,1.63,82.6
07.02.2009 13:40:00,959.95,5.35,281.78,0.44,70.5,8.94,6.31,2.64,4.1,6.57,1197.73,0.87,1.63,90.3
07.02.2009 13:50:00,959.95,5.56,281.99,0.6,70.3,9.07,6.38,2.7,4.14,6.65,1196.81,0.85,2.38,54.72
07.02.2009 14:00:00,959.92,5.82,282.26,0.72,69.62,9.24,6.43,2.81,4.18,6.7,1195.61,0.72,1.88,180.5
07.02.2009 14:10:00,959.99,6.09,282.53,0.67,68.09,9.42,6.41,3.01,4.17,6.68,1194.54,0.82,2.5,293.6
07.02.2009 14:20:00,960.05,5.85,282.28,0.6,68.88,9.26,6.38,2.88,4.14,6.64,1195.67,1.35,2.75,287.5
07.02.2009 14:30:00,960.07,5.38,281.81,0.51,70.7,8.97,6.34,2.63,4.12,6.6,1197.72,2.12,2.88,299.2
07.02.2009 14:40:00,960.06,5.19,281.61,0.61,72.2,8.84,6.39,2.46,4.15,6.65,1198.53,1.54,2.25,307.6
07.02.2009 14:50:00,960.02,5.16,281.58,0.73,73,8.83,6.44,2.38,4.18,6.71,1198.57,1.3,2.75,326.7
07.02.2009 15:00:00,960.12,4.93,281.34,0.85,74.8,8.69,6.5,2.19,4.22,6.77,1199.67,1.89,3,323.8
07.02.2009 15:10:00,960.39,4.6,280.99,0.77,76.1,8.49,6.46,2.03,4.19,6.72,1201.45,2.28,3.13,302.6
07.02.2009 15:20:00,960.32,4.3,280.69,0.71,77.4,8.31,6.43,1.88,4.18,6.7,1202.66,1.83,3.25,307.4
07.02.2009 15:30:00,960.32,4.11,280.5,0.65,78.1,8.2,6.4,1.8,4.16,6.67,1203.5,2.72,3.75,301
07.02.2009 15:40:00,960.63,3.96,280.32,0.72,79.3,8.12,6.44,1.68,4.18,6.7,1204.51,2.42,3.88,283.5
07.02.2009 15:50:00,960.71,3.9,280.25,0.78,80,8.08,6.46,1.62,4.2,6.73,1204.87,2.37,3.25,259.1
07.02.2009 16:00:00,960.74,3.89,280.24,0.77,80,8.07,6.46,1.61,4.19,6.72,1204.96,1.58,2.5,258.3
07.02.2009 16:10:00,960.83,3.97,280.32,0.82,79.8,8.12,6.48,1.64,4.21,6.75,1204.7,1.33,2.25,268.9
07.02.2009 16:20:00,960.74,3.97,280.33,0.92,80.4,8.12,6.53,1.59,4.24,6.8,1204.56,0.99,1.88,293.7
07.02.2009 16:30:00,960.75,3.95,280.3,1.03,81.2,8.11,6.58,1.52,4.27,6.85,1204.66,0.44,1.25,331.7
07.02.2009 16:40:00,960.89,3.97,280.31,1.05,81.2,8.12,6.59,1.53,4.28,6.86,1204.75,0.6,1,189
07.02.2009 16:50:00,960.99,3.82,280.15,1.13,82.5,8.04,6.63,1.41,4.3,6.9,1205.48,0.69,1.38,70.9
07.02.2009 17:00:00,961.06,3.53,279.85,1.06,83.8,7.87,6.59,1.27,4.28,6.86,1206.88,0.8,1.38,30.23
07.02.2009 17:10:00,961.25,3.46,279.77,1.11,84.5,7.83,6.62,1.21,4.29,6.89,1207.39,0.41,0.75,241.2
07.02.2009 17:20:00,961.15,3.37,279.68,1.07,84.8,7.78,6.6,1.18,4.28,6.87,1207.66,0.59,1,293.9
07.02.2009 17:30:00,961.28,3.36,279.66,1.02,84.6,7.78,6.58,1.2,4.27,6.84,1207.9,1.11,1.63,302.9
07.02.2009 17:40:00,961.66,3.34,279.61,1.01,84.6,7.77,6.57,1.2,4.26,6.83,1208.46,1.82,2.5,241.5
07.02.2009 17:50:00,961.67,3.16,279.43,1.02,85.8,7.67,6.58,1.09,4.27,6.84,1209.26,1.54,2.63,270.3
07.02.2009 18:00:00,961.61,3.46,279.73,0.9,83.3,7.83,6.52,1.31,4.23,6.78,1207.92,1.5,2.5,247.8
07.02.2009 18:10:00,961.72,3.36,279.62,0.77,83.1,7.77,6.46,1.31,4.19,6.72,1208.52,1.4,1.88,241
07.02.2009 18:20:00,961.7,3.2,279.47,0.74,83.8,7.69,6.45,1.25,4.18,6.7,1209.17,1.38,2,246.9
07.02.2009 18:30:00,961.65,3.06,279.33,0.68,84.3,7.61,6.42,1.2,4.16,6.67,1209.74,1.73,2.5,238.6
07.02.2009 18:40:00,961.68,2.95,279.21,0.68,85,7.55,6.42,1.13,4.16,6.68,1210.28,2.26,2.75,244
07.02.2009 18:50:00,961.61,2.99,279.26,0.84,85.7,7.58,6.49,1.08,4.21,6.75,1209.96,1.09,2.63,259.6
07.02.2009 19:00:00,961.71,3.07,279.33,0.9,85.6,7.62,6.52,1.1,4.23,6.78,1209.73,0.94,1.5,231.6
07.02.2009 19:10:00,961.81,2.99,279.24,0.92,86.2,7.57,6.53,1.05,4.23,6.79,1210.22,1.6,2.5,246.5
07.02.2009 19:20:00,962,3.03,279.27,1.07,86.9,7.6,6.6,1,4.28,6.86,1210.22,1.45,2.75,245
